PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NVIS11260,,,2869,Industrial Organic Chemicals
NVIS11300,,,5015,"Motor Vehicle Parts, Used"
NVIS11440,,,3291,Abrasive Products
NVIS11459,,,2048,Prepared Feeds
NVIS11579,,,3273,Ready-Mixed Concrete
NVIS11659,,,5093,Scrap And Waste Materials
NVIS11759,,,1479,Chemical And Fertilizer Mining
NVIS11799,,,5093,Scrap And Waste Materials
NVIS11880,,,5093,Scrap And Waste Materials
NVIS11920,,,5093,Scrap And Waste Materials
NVIS11960,,,3441,Fabricated Structural Metal
NVIS12022,,,1389,Oil And Gas Field Services
NVIS12080,,,5093,Scrap And Waste Materials
NVIS12300,,,5093,Scrap And Waste Materials
NVIS12400,,,2676,Sanitary Paper Products
NVIS12700,,,4226,Special Warehousing And Storage
NVIS12720,,,4013,Switching And Terminal Services
NVIS12760,,,2448,Wood Pallets And Skids
NVIS12840,,,5093,Scrap And Waste Materials
NVIS12880,,,3087,Custom Compound Purchased Resins
NVIS12941,,,3555,Printing Trades Machinery
NVIS13000,,,5093,Scrap And Waste Materials
NVIS13020,,,5093,Scrap And Waste Materials
NVIS13040,,,4214,Local Trucking With Storage
NVIS13100,,,3449,Miscellaneous Metal Work
NVIS13222,,,3494,Valves And Pipe Fittings
NVIS13342,,,4214,Local Trucking With Storage
NVIS13362,,,4111,Local And Suburban Transit
NVIS13422,,,3299,Nonmetallic Mineral Products
NVIS13443,,,3291,Abrasive Products
NVIS13462,,,2448,Wood Pallets And Skids
NVIS13483,,,5093,Scrap And Waste Materials
NVIS13563,,,5093,Scrap And Waste Materials
NVIS38955,,,3272,Concrete Products
NVIS38988,,,5093,Scrap And Waste Materials
NVIS39087,,,5093,Scrap And Waste Materials
NVIS39167,,,3291,Abrasive Products
NVIS39224,,,5171,Petroleum Bulk Stations & Terminals
NVIS39522,,,2026,Fluid Milk
NVIS39609,,,5093,Scrap And Waste Materials
NVIS39611,,,5093,Scrap And Waste Materials
NVIS39699,,,4213,"Trucking, Except Local"
NVIS39735,,,4213,"Trucking, Except Local"
NVIS39797,,,1499,Miscellaneous Nonmetallic Minerals
NVIS39799,,,1499,Miscellaneous Nonmetallic Minerals
NVIS39800,,,1499,Miscellaneous Nonmetallic Minerals
NVIS39871,,,4141,Local Bus Charter Service
NVIS39988,,,5093,Scrap And Waste Materials
NVIS40025,,,3089,Plastics Products
NVIS40122,,,2951,Asphalt Paving Mixtures And Blocks
NVIS40127,,,3272,Concrete Products
NVIS40128,,,2752,"Commercial Printing, Lithographic"
NVIS40176,,,3537,Industrial Trucks And Tractors
NVIS40247,,,2099,Food Preparations
NVIS40416,,,2911,Petroleum Refining
NVIS40425,,,3531,Construction Machinery
NVIS40520,,,5093,Scrap And Waste Materials
NVIS40621,,,4215,"Courier Services, Except By Air"
NVIS40746,,,5171,Petroleum Bulk Stations & Terminals
NVIS40784,,,3281,Cut Stone And Stone Products
NVIS41045,,,2499,Wood Products
NVIS41063,,,1442,Construction Sand And Gravel
NVIS41067,,,3291,Abrasive Products
NVIS41322,,,3715,Truck Trailers
NVIS41377,,,4214,Local Trucking With Storage
NVIS41405,,,5093,Scrap And Waste Materials
NVIS41524,,,3291,Abrasive Products
NVIS41547,,,1442,Construction Sand And Gravel
NVIS41552,,,3479,Metal Coating And Allied Services
NVIS41560,,,1459,Clay And Related Minerals
NVIS41646,,,3273,Ready-Mixed Concrete
NVIS41890,,,5093,Scrap And Waste Materials
NVIS41919,,,4213,"Trucking, Except Local"
NVIS41945,,,4225,General Warehousing And Storage
NVIS41952,,,3449,Miscellaneous Metal Work
NVIS41971,,,4121,Taxicabs
NVIS42045,,,3561,Pumps And Pumping Equipment
NVIS42095,,,1499,Miscellaneous Nonmetallic Minerals
NVIS42126,,,3272,Concrete Products
NVIS42214,,,3291,Abrasive Products
NVIS42230,,,5093,Scrap And Waste Materials
NVIS42262,,,3452,"Bolts, Nuts, Rivets, And Washers"
NVIS42375,,,3452,"Bolts, Nuts, Rivets, And Washers"
NVIS42471,,,3291,Abrasive Products
NVIS42477,,,3443,Fabricated Plate Work (Boiler Shops)
NVIS42622,,,3291,Abrasive Products
NVIS42764,,,4213,"Trucking, Except Local"
NVIS42966,,,5015,"Motor Vehicle Parts, Used"
NVIS43111,,,3411,Metal Cans
NVIS43157,,,1442,Construction Sand And Gravel
NVIS43208,,,3291,Abrasive Products
NVIS43340,,,5093,Scrap And Waste Materials
NVIS43383,,,3463,Nonferrous Forgings
NVIS43387,,,1442,Construction Sand And Gravel
NVIS43419,,,4214,Local Trucking With Storage
NVIS43420,,,3991,Brooms And Brushes
NVIS43428,,,7542,Carwashes
NVIS43627,,,1442,Construction Sand And Gravel
NVIS43651,,,1499,Miscellaneous Nonmetallic Minerals
NVIS43696,,,2752,"Commercial Printing, Lithographic"
NVIS43737,,,4225,General Warehousing And Storage
NVIS43829,,,4215,"Courier Services, Except By Air"
NVIS43881,,,4225,General Warehousing And Storage
